Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Skills,Job Location,Company Name
2660796052,2018-12-14,Software Engineer,"Senior Software Engineer, Platform","['cloud', 'aws', 'python', 'coding', 'devops']",United States,Invitae
2694253909,2018-12-14,Developer,Swift Developer,[],"Glendale, CA",Toptal
2746518191,2018-12-14,Software Development Engineer,"Software Development Engineer , Trilogy","['cloud', 'ml', 'ai', 'coding']","Seattle, WA",Crossover for Work
2713204606,2018-12-14,Developer,Servicenow Itom Developer/Architect -- Remote,"['database', 'server']","Bridgewater, NJ",Net2Source Inc.
2716715154,2018-12-14,Business Analyst,Senior Business Analyst,"['agile', 'scrum', 'go']","New Britain, CT","Stanley Black & Decker, Inc."
2715132973,2018-12-14,Software Engineer,Back-End Software Engineer,"['cloud', 'devops', 'java']","Boston, MA","New Relic, Inc."
2733066075,2018-12-14,Software Engineer,Software Engineer,"['javascript', 'html5', 'node.js', 'git', 'css', 'programming', 'devops', 'backend', 'html', 'machine_learning']",United States,GumGum
2681732053,2018-12-14,Business Analyst,Techno-Functional Business Analyst,[],United States,IDEA HELIX
2713461805,2018-12-14,Data Engineer,Business Operations Data Engineer,"['database', 'javascript', 'ruby', 'python', 'jira', 'powershell', 'programming', 'devops', 'perl', 'tableau', 'etl', 'sql']","Hillsboro, OR",The Mom Project
2715351441,2018-12-14,Data Analyst,Data Analyst,"['powerpoint', 'programming', 'spark', 'aws', 'tableau', 'snowflake', 'excel', 'coding']","Chicago, IL",Fetch Rewards
2686673061,2018-12-14,Software Engineer,Software Engineer,"['git', 'scrum', 'ci/cd', 'frontend', 'gcp', 'java', 'aws', 'azure']","Bellevue, WA",Launch Consulting Group
2559079722,2018-12-14,Software Engineer,"Software Engineer, Customer Experience","['graphql', 'datadog', 'ruby', 'node', 'docker', 'vue', 'github', 'codebase', 'aws', 'postgresql']",United States,Vouch Insurance
2752379354,2018-12-15,Business Analyst,Lead It Business Analyst,"['excel', 'agile', 'sql', 'bi']","St Petersburg, FL",Compunnel Staffing
2714596327,2018-12-15,Senior Analyst,"Senior Analyst, Business Systems",['backend'],"Dallas, TX",Affirm
2721743666,2018-12-15,Software Engineer,"Staff Software Engineer, Backend (Purchasing","['python', 'git', 'backend', 'aws', 'airflow']","Austin, TX",Affirm
2654249782,2018-12-15,Software Engineer,Senior Software Engineer,"['node', 'docker', 'vue', 'redis', 'aws', 'postgres']","Oakland, CA",Lob
2739259001,2018-12-15,Ux Researcher,Ux Researcher,['excel'],"Riverside, CA",Toptal
2649129148,2018-12-15,Systems Analyst,"Senior Business Systems Analyst, Finance Systems","['agile', 'jira', 'saas']",United States,Procore Technologies
2721666137,2018-12-15,Business Intelligence Analyst,Staff Business Intelligence Analyst,"['python', 'bi', 'r', 'looker', 'c', 'sql', 'machine_learning']","Houston, TX",Mozilla
2726606618,2018-12-15,Systems Analyst,Senior Business Systems Analyst/Netsuite Erp,['microsoft'],"Chicago, IL",National Restaurant Association
2732784996,2018-12-15,Data Engineer,Data Engineer,"['bigquery', 'dataops', 'gdpr', 'gcp', 'programming', 'devops', 'sql', 'apache', 'airflow']",United States,Puppet
2676924854,2018-12-15,Software Engineer,Principal Software Engineer,"['cloud', 'agile', 'bigquery', 'gcp', 'github', 'aws', 'mysql', 'mongo']",United States,Fastly
2719784660,2018-12-15,Software Engineer,Software Engineer,"['agile', 'docker', 'git', 'gdpr', 'mongodb', 'devops', 'oracle', 'java', 'sql', 'nosql', 'ai', 'postgres']","Cambridge, MA",Pegasystems
2678703977,2018-12-15,Data Engineer,Machine Learning/Data Engineer-Remote,"['sql', 'ai', 'machine_learning']","Miami, FL",Jobot
2680319362,2018-12-16,Software Engineer,Senior Cloud Software Engineer,"['scrum', 'cloud', 'java', 'aws', 'agile', 'python', 'programming', 'sql', 'nosql', 'ai', 'devops', 'go', 'c']","Chicago, IL",Jobot
2686161692,2018-12-16,Product Manager,Lighting Solutions Product Manager,"['agile', 'saas', 'iot']","Charlotte, NC",Siemens
2526098436,2018-12-16,Senior Analyst,"Senior Analyst, Commercial Finance","['programming', 'tableau', 'sql', 'coding']",United States,Hopper
2646736872,2018-12-16,Business Analyst,Senior Data Business Analyst,"['power_bi', 'agile', 'sql']","Austin, Texas Metropolitan Area",EZCORP
2711958128,2018-12-16,Software Engineer,Software Engineer,"['excel', 'database', 'frontend', 'cloud', 'unix', 'json', 'java', 'css', 'javascript', 'html', 'agile', 'postgresql', 'sql']","Cedar Rapids, IA",iboss
2665865857,2018-12-16,User Experience Researcher,Senior User Experience Researcher,[],"Dallas, TX",Edward Jones
2737095166,2018-12-16,Business Intelligence Analyst,Senior Business Intelligence Analyst,"['looker', 'qlik', 'redshift', 'tableau', 'snowflake', 'sql', 'excel']","Boise, ID",Vacasa
2693776734,2018-12-16,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Morgantown, KY",Toptal
2733185056,2018-12-16,Software Developer,Full Stack Software Developer,"['database', 'scrum', 'cloud', 'aws', 'agile', 'programming', 'sql', 'devops', 'c']","Sun Prairie Town, WI",Dice
2687063813,2018-12-16,Business Analyst,Business Analyst,[],United States,Tier4 Group
2727660057,2018-12-16,Software Engineer,Software Engineer,"['database', 'datadog', 'cloud', 'javascript', 'agile', 'jira', 'saas', 'mongodb', 'c', 'java', 'sql', 'azure', 'jquery']",United States,Trimble Inc.
2745519211,2018-12-17,Ux Researcher,"Quantitative Ux Researcher, Customer Lifecycle","['python', 'sql']","San Francisco, CA",Okcoin
2702439611,2018-12-17,Software Engineer,Software Engineer,"['scala', 'node.js', 'microsoft', 'cloud', 'java', 'aws', 'agile', 'python', 'machine_learning', 'azure']","Chicago, IL",Apex Systems
2713548720,2018-12-17,Data Engineer,Data Engineer,"['cloud', 'javascript', 'python', 'css', 'programming', 'java', 'html', 'etl', 'rust', 'sql']","Boston, MA",Mozilla
2688709258,2018-12-17,Data Analyst,Data Analyst,"['excel', 'microsoft', 'ios']","Boston, MA",StevenDouglas
2677212715,2018-12-17,Machine Learning Engineer,Machine Learning Engineer,"['r', 'scala', 'c++', 'java', 'python', 'coding', 'programming', 'ml', 'sql', 'machine_learning']",United States,Hi-Rez Studios
2559057097,2018-12-17,Data Architect,Senior Data Modeler/ Data Architect-With Healthcare Experience,"['data_lake', 'ibm', 'etl', 'sql']","Allentown, PA",Perficient
2699291881,2018-12-17,Data Engineer,Principal Data Engineer,"['scala', 'cloud', 'java', 'javascript', 'aws', 'ruby', 'python', 'redshift', 'programming', 'etl', 'bigquery', 'snowflake', 'sql', 'go', 'azure']","Texas, United States",Insight Global
2626475325,2018-12-17,User Experience Researcher,Senior User Experience Researcher,['agile'],"America, AL",Blackbaud
2732460643,2018-12-17,Data Engineer,Senior Data Engineer,"['database', 'ruby', 'node.js', 'saas', 'slack', 'looker', 'warehousing', 'redis', 'aws', 'redshift', 'etl', 'postgres']","Arlington, VA",Aha!
2727639635,2018-12-17,Software Engineer,Software Engineer,"['mysql', 'agile', 'javascript/typescript', 'sql', 'nosql', 'mongodb', 'postgres']","Kansas, United States",Trimble Inc.
2680989011,2018-12-17,Product Manager,"Growth Product Manager, Site Integrations",['agile'],"Austin, Texas Metropolitan Area",Toptal
2708477035,2018-12-17,Developer,Service Now Developer,"['agile', 'linux', 'server']","Jacksonville, FL",Kforce Inc
2752547251,2018-12-17,Data Scientist,"Data Scientist, Supply","['r', 'python', 'sql', 'machine_learning']","San Francisco, CA",Wish
2679428758,2018-12-17,Product Manager,Group Product Manager,"['agile/scrum', 'agile', 'scrum', 'saas']","New Orleans, LA",Recurly
2678174812,2018-12-17,Research Scientist,"Senior Research Scientist/ Associate Director, Real World Evidence",['microsoft'],"Camden, NJ",PRECISIONheor
2693793420,2018-12-18,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Houston, TX",Toptal
2695019279,2018-12-18,Systems Analyst,Senior It Business Systems Analyst,"['excel', 'sql']","Los Angeles, CA",Jobot
2715216199,2018-12-18,Data Scientist,Cybersecurity Data Scientist,['python'],Charlotte Metro,HuntSource
2690940689,2018-12-18,Data Scientist,Data Scientist,[],"Huntsville, AL",Toptal
2742274133,2018-12-18,Data Scientist,Associate Data Scientist,"['sap', 'numpy', 'alteryx', 'plotly', 'jupyter', 'cloud', 'agile', 'python', 'jira', 'r', 'github', 'oracle', 'warehousing', 'pandas', 'sas', 'aws', 'nlp', 'redshift', 'tableau', 'sql', 'machine_learning']",United States,Kite Pharma
2656644445,2018-12-18,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Frisco, TX",Toptal
2600751728,2018-12-18,Business Analyst,Business Analyst,"['python', 'bi', 'r', 'matlab', 'qlik', 'tableau', 'sql', 'powerbi']","Memphis, TN",Toptal
2732763984,2018-12-18,Data Engineer,Data Engineer,"['data_lake', 'scrum', 'cloud', 'aws', 'pyspark', 'agile', 'coding', 'redshift', 'python', 'tableau', 'sql']","Houston, TX",Sword Venture
2682337295,2018-12-18,Data Analyst,Data Analyst,"['cloud', 'r', 't-sql', 'sas', 'sql']","Dallas, TX",Optum
2696932557,2018-12-18,Developer,Mulesoft Developer,"['ibm', 'oracle', 'iot', 'microsoft', 'xml', 'jse/jee']","San Antonio, TX",Perficient
2713348583,2018-12-18,Business Analyst,Revenue Operations Senior Business Analyst,"['cloud', 'saas', 'powerpoint', 'ai']",Greater Orlando,Genesys
2656638473,2018-12-18,Data Scientist,Data Scientist,[],"Round Rock, TX",Toptal
2696119944,2018-12-18,Software Engineer,Principal Software Engineer With Java,"['scala', 'git', 'backend', 'c++', 'golang', 'java', 'kotlin', 'ruby', 'python', 'rust', 'go', 'c', 'spark']","Austin, TX",Motion Recruitment
2722214390,2018-12-18,Software Engineer,Backend Software Engineer,"['word', 'bloomberg', 'python', 'back-end', 'backend', 'java', 'go', 'excel', 'coding']",United States,Zillow
2702407005,2018-12-18,Developer,Swift Developer,[],"Stamford, CT",Toptal
2723218889,2018-12-18,Data Scientist,Senior Data Scientist,"['database', 'python', 'r', 'aws', 'ml', 'sql']",United States,Neuro-ID
2678796417,2018-12-19,Data Analyst,Government Programs Quality Data Analyst,"['word', 'python', 'powerpoint', 'microsoft', 'outlook', 'sas', 'sql', 'excel']","Minnetonka, MN",UnitedHealthcare
2674751880,2018-12-19,Business Analyst,Business Analyst,['agile'],"Merrimack, NH",Fidelity Investments
2680047789,2018-12-19,Product Manager,Staff Product Manager,"['cloud', 'jira', 'saas', 'ios', 'ai']",Raleigh-Durham-Chapel Hill Area,Genesys
2694253316,2018-12-19,Developer,Swift Developer,[],"Anaheim, CA",Toptal
2738376957,2018-12-19,Ux Researcher,Ux Researcher,['excel'],"Washington, DC",Toptal
2676396373,2018-12-19,Software Engineer,"Senior Staff Software Engineer, Backend",[],"Austin, TX",Affirm
2682442647,2018-12-19,Full Stack Engineer,Full Stack Engineer,"['database', 'cloud', 'javascript', 'agile', 'asp.net', 'docker', 'server', 'git', 'json', 'css', 'c', 'mssql', 'oracle', 'warehousing', 't-sql', 'html', 'mysql', 'etl', 'postgresql', 'sql', 'sharepoint', 'go', 'azure', 'excel', 'ssis', 'coding', 'jquery', 'terminal', 'powerbi']","Boise, ID",Modis
2701867013,2018-12-19,Developer,Servicenow Developer,"['ajax', 'css', 'javascript', 'html', 'xml']",United States,Brooksource
2732470374,2018-12-19,Machine Learning Engineer,Senior Machine Learning Engineer,"['cloud', 'python', 'r', 'java', 'aws', 'ml', 'machine_learning', 'kotlin']","Houston, TX","New Relic, Inc."
2713349423,2018-12-19,Business Analyst,Revenue Operations Senior Business Analyst,"['cloud', 'saas', 'powerpoint', 'ai']","Washington, DC",Genesys
2707881988,2018-12-19,Software Engineer,Software Engineer,"['git', 'scrum', 'microsoft', 't-sql', 'ci/cd', 'cloud', 'javascript', 'agile', 'programming', 'kanban', 'html5', 'azure', 'js', 'c']","Chandler, AZ",Offerpad
2680655867,2018-12-19,Data Engineer,Principal Data Engineer,"['warehousing', 'cloud', 'gcp', 'aws', 'python', 'redshift', 'etl', 'bigquery', 'snowflake', 'sql', 'bi', 'machine_learning', 'azure', 'spark']",Greater Boston,Sud Recruiting
2684695560,2018-12-19,Data Analyst,"Data Analyst, Reconciliation","['python', 'bigquery', 'git', 'looker', 'java', 'mysql', 'tableau', 'etl', 'snowflake', 'sql', 'airflow', 'terminal']","New York, NY",Square
2689866279,2018-12-19,Data Analyst,Financial Data Analyst/ Excel Expert/ Asst Pm,['excel'],"Bellevue, WA",Avacend Inc
2689883610,2018-12-19,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Hialeah, FL",Toptal
2734849445,2018-12-19,Software Engineer,Software Engineer,[],"Boston, MA",Affirm
2661986470,2018-12-20,Developer,Customer Portal Developer,"['database', 'linux']","Arlington, VA",Leidos
2737614913,2018-12-20,Devops Engineer,"Devops Engineer, Data","['cloud', 'python', 'hadoop', 'gcp', 'devops', 'spark', 'warehousing', 'ci/cd', 'aws', 'redshift', 'snowflake', 'sql', 'azure', 'airflow']",United States,Housecall Pro
2741989607,2018-12-20,Software Engineer,C++ Software Engineer,"['git', 'c++', 'python', 'c/c++']","Redmond, WA",HireArt
2688407443,2018-12-20,Software Engineer,Senior Platform Software Engineer,"['python', 'frontend', 'css', 'mongodb', 'backend', 'html', 'ai', 'coding', 'postgres']",Greater Phoenix Area,HireVue
2692971421,2018-12-20,Developer,Servicenow Developer,"['node.js', 'database', 'ci/cd', 'css', 'javascript', 'html', 'agile', 'programming', 'server']","San Francisco, CA",GovernmentCIO
2721871781,2018-12-20,Business Analyst,Business Analyst,"['bi', 'programming', 'c', 'sql']","San Francisco, CA",Hazel Health
2743628778,2018-12-20,Ux Researcher,Ux Researcher,['excel'],"Newark, NJ",Toptal
2738360761,2018-12-20,Ux Researcher,Ux Researcher,['excel'],"Athens, GA",Toptal
2727481155,2018-12-20,Software Engineer,Principal Software Engineer,"['c++', 'python', 'linux', 'ai', 'machine_learning']","New Providence, NJ",Jobot
2721721611,2018-12-20,Data Engineer,Linguistics Data Engineer,"['shell', 'html', 'agile', 'python', 'machine_learning']",United States,Apex Systems
2687469695,2018-12-20,Software Engineer,Software Engineer,"['microsoft', 'java', 'agile', 'coding', 'programming', 'php', 'c']","Alpharetta, GA",Applied Resource Group
2646754381,2018-12-20,Data Analyst,Senior Data Analyst,"['database', 'cloud', 'macros', 't-sql', 'tableau', 'sql', 'nosql', 'excel', 'powerbi']","Chicago, IL",DocuSign
2701311976,2018-12-20,Software Development Engineer,Software Development Engineer,"['database', 'microsoft', 'c++', 'cloud', 'javascript', 'aws', 'agile', 'python', 'programming', 'sql', 'nosql', 'go', 'azure', 'c']","Carlsbad, CA",Surf Search Inc
2727637784,2018-12-20,Software Engineer,Software Engineer,"['database', 'cloud', 'java', 'javascript', 'mysql', 'agile', 'postgresql', 'sql', 'nosql', 'mongodb']",United States,Trimble Inc.
2742028508,2018-12-20,Software Development Engineer,"Software Development Engineer, Platform Services","['cloud', 'ruby', 'agile', 'python', 'docker', 'saas', 'gcp', 'redis', 'aws', 'mysql', 'coding']",United States,Recharge Payments
2720609017,2018-12-21,Software Engineer,Lead Software Engineer,"['graphql', 'database', 'cloud', 'python', 'gcp', 'aws', 'mysql', 'sql', 'apache', 'ai', 'machine_learning', 'azure', 'airflow']","Santa Clara, CA",CareerWellness
2719467403,2018-12-21,Analytics Engineer,"Senior Analytics Engineer, Product","['database', 'cloud', 'gitlab', 'agile', 'dataops', 'devops', 'snowflake', 'sql']","Louisville, KY",GitLab
2690942316,2018-12-21,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Pembroke Pines, FL",Toptal
2678795845,2018-12-21,Software Engineer,Remote Software Engineer,['ios'],"Dallas, TX",Jobot
2715035732,2018-12-21,Software Engineer,Software Engineer,"['database', 'microsoft', 'go', 'azure']","San Francisco, CA",Aven
2691061946,2018-12-21,Software Engineer,Software Engineer,"['programming', 'sql', 'server', 'c']",United States,United States Steel Corporation
2695157521,2018-12-21,Developer,Servicenow Developer,"['node.js', 'database', 'ci/cd', 'css', 'javascript', 'html', 'agile', 'programming', 'server']","Austin, TX",GovernmentCIO
2656618035,2018-12-21,Data Scientist,Data Scientist,[],"Palm Bay, FL",Toptal
2679666724,2018-12-21,Ux Researcher,"Senior Ux Researcher Bilingual Opportunity With Entertainment Client! Virtual Interview, Immediate Remote Start!",['spss'],United States,Dice
2662923737,2018-12-21,Data Scientist,Data Scientist,[],"Richmond, CA",Toptal
2689563485,2018-12-21,Software Engineer,Software Engineer,"['graphql', 'datadog', 'python', 'docker', 'saas', 'redis', 'golang', 'go', 'postgres']","Washington, DC",SailPoint
2686179225,2018-12-21,Software Developer,Software Developer,"['asp.net', 'jquery', 'json', 'c', 'backend', 'javascript']","Redmond, WA",Collabera Inc.
2634616212,2018-12-21,System Engineer,Senior Quality System Engineer,"['java', 'javascript', 'programming', 'python', 'c']",San Francisco Bay Area,Bigfoot Biomedical
2690017416,2018-12-22,Software Engineer,Software Engineer,"['ci/cd', 'gcp', 'java', 'aws', 'devops']",United States,X4 Technology
2682124358,2018-12-22,Software Engineer,Software Engineer Ii,"['github', 'scala', 'back-end', 'node.js', 'scrum', 'ci/cd', 'java', 'javascript', 'agile', 'sql', 'docker', 'nosql', 'html5']",Brownsville Metropolitan Area,WW
2358679347,2018-12-22,Software Engineer,"Software Engineer, Machine Learning Platform","['cloud', 'nlp', 'ml', 'machine_learning']","San Francisco, CA",Grammarly
2581863632,2018-12-22,Software Engineer,Software Engineer,"['cloud', 'gcp', 'programming', 'microsoft', 'aws', 'go', 'azure']","Nashville, TN",HashiCorp
2697555434,2018-12-22,Software Engineer,Devops Software Engineer,"['python', 'c++', 'devops', 'machine_learning']","Union City, CA",Talently Recruiting
2639265125,2018-12-22,Data Scientist,Senior Data Scientist,"['database', 'word', 'python', 'r', 'powerpoint', 'mongodb', 'aws', 'sql', 'nosql', 'machine_learning', 'excel']",United States,Mission Essential
2652733074,2018-12-22,Software Engineer,Senior Software Engineer,"['database', 'cloud', 'linux', 'docker', 'outlook', 'java', 'aws', 'sql', 'ai', 'azure', 'paas']","Fresno, CA",Dynatrace
2712859649,2018-12-22,Data Engineer,Principal Data Engineer,"['aws', 'redshift', 'python', 'etl', 'postgresql', 'sql']","New York, United States",Storm3
2742508671,2018-12-22,Ux Researcher,Ux Researcher,['excel'],"Vancouver, WA",Toptal
2737661486,2018-12-22,Business Analyst,Lead Aem Business Analyst,['agile'],"New York, NY",Perficient
2708160815,2018-12-22,Software Engineer,Software Engineer,"['git', 'java', 'aws', 'agile', 'python', 'programming', 'c/c++', 'matlab', 'linux', 'tensorflow', 'machine_learning']","Arlington, VA",Leidos
2702481617,2018-12-22,Compensation Analyst,Senior Compensation Analyst,"['word', 'powerpoint', 'microsoft', 'excel']","Scottsdale, AZ",Axon
2721701435,2018-12-22,Machine Learning Engineer,Machine Learning Engineer,"['jupyter', 'cloud', 'python', 'pytorch', 'git', 'gcp', 'github', 'aws', 'ml', 'machine_learning', 'azure', 'coding']","Lehi, UT",Sunrun
2748575090,2018-12-23,Software Engineer,Software Engineer,"['python', 'linux', 'docker', 'git', 'redis', 'ai']","Washington, DC",Sorcero
2676065910,2018-12-23,Data Scientist,Data Scientist,"['plotly', 'agile', 'python', 'r', 'git', 'spark', 'pandas', 'tableau', 'ml', 'sql', 'scala', 'coding']",New York City Metropolitan Area,Zip Co
2617969519,2018-12-23,Software Engineer,"Senior Software Engineer, Recommendations","['graphql', 'cloud', 'python', 'aws', 'etl', 'ml']",San Francisco Bay Area,Newsela
2688408454,2018-12-23,Software Engineer,Senior Platform Software Engineer,"['python', 'frontend', 'css', 'mongodb', 'backend', 'html', 'ai', 'coding', 'postgres']",Greater Tampa Bay Area,HireVue
2593301288,2018-12-23,Data Engineer,Data Engineer Ii,"['agile', 'bi', 'server', 'programming', 'microsoft', 'tableau', 'etl', 'sql', 'excel', 'ssis', 'ssas', 'ssrs']",United States,American Specialty Health
2552445438,2018-12-23,Software Engineer,Software Engineer,"['backend', 'aws', 'docker', 'azure', 'c']","Las Vegas, NV",TITAN TECHNOLOGIES INC
2738183037,2018-12-23,Analytics Engineer,Analytics Engineer,"['looker', 'ml']",United States,Truebill
2683039960,2018-12-23,Business Analyst,Business Analyst,['tableau'],United States,Lorven Technologies Inc
2658295895,2018-12-23,Data Engineer,Senior Data Engineer,"['database', 'airflow', 'cloud', 'aws', 'python', 'redshift', 'etl', 'sql', 'server', 'bi']","Chicago, IL",Match
2714221911,2018-12-23,Business Analyst,Senior Business Analyst,"['word', 'agile', 'jira', 'visio', 'scrum', 'powerpoint', 'microsoft', 'excel']","Omaha, NE",vCom Solutions
2733650527,2018-12-23,Software Engineer,Senior Software Engineer,"['database', 'backend', 'frontend', 'java', 'kotlin', 'aws', 'python', 'coding', 'node', 'sql', 'docker', 'nosql', 'server', 'machine_learning']",United States,"FILD Search, LLC"
2727654279,2018-12-23,Software Engineer,Software Engineer,"['mysql', 'agile', 'javascript/typescript', 'sql', 'nosql', 'mongodb', 'postgres']","Wilson, WY",Trimble Inc.
2641049979,2018-12-23,Data Scientist,Data Scientist,"['codebase', 'python', 'ml', 'linux', 'sql', 'machine_learning']","Austin, TX",Signifyd
2640332512,2018-12-23,Data Analyst,Clinical Data Analyst,"['r', 'sap', 'gcp', 'python', 'programming', 'machine_learning']","Menlo Park, CA",Clinovo
2702128247,2018-12-23,Developer,Sitecore Developer,"['json', 'sql', 'server', 'c']","Arlington, TX",Orbit Recruitment Group
2656647935,2018-12-24,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Sandy Springs, GA",Toptal
2697041749,2018-12-24,Business Analyst,Business Analyst It Iii,"['oracle', 'cloud', 'programming', 'jira']","Atlanta, GA",TRC Professional
2688402911,2018-12-24,Software Engineer,Senior Platform Software Engineer,"['python', 'frontend', 'css', 'mongodb', 'backend', 'html', 'ai', 'coding', 'postgres']",Oklahoma City Metropolitan Area,HireVue
2674090437,2018-12-24,Software Engineer,Senior Software Engineer .Net/Aws: $150-185K+,"['microsoft', 'cloud', 'saas', 'aws', 'asp.net', 'go', 'c']",United States,Austin Fraser
2696937602,2018-12-24,Data Engineer,Senior Curriculum Developer: Data Engineering,"['cloud', 'javascript', 'python', 'hadoop', 'bi', 'r', 'git', 'programming', 'looker', 'github', 'pyspark', 'tableau', 'sql', 'nosql', 'c++', 'powerbi']","York, NY",Codecademy
2503599241,2018-12-24,Software Engineer,"Senior Staff Software Engineer, Database Frameworks","['cloud', 'python', 'hadoop', 'programming', 'golang', 'java', 'mysql', 'ml']","Seattle, WA",Netskope
2676919690,2018-12-24,Product Manager,Senior Product Manager,"['oracle', 'database', 'ci/cd', 'cloud', 'saas', 'iaas', 'gcp', 'aws', 'paas', 'docker', 'mongodb', 'devops', 'azure']","Boston, MA",Couchbase
2690946086,2018-12-24,Data Scientist,Data Scientist,[],"Topeka, KS",Toptal
2710936306,2018-12-24,Software Engineer,Software Engineer Team Lead,"['database', 'saas', 'css', 'javascript', 'html', 'agile', 'sql', 'server']","Atlanta, GA",Shulman Fleming & Partners
2690936864,2018-12-24,Data Engineer,Senior Data Engineer,"['cloud', 'aws', 'azure']","Oklahoma City, OK",Toptal
2726967247,2018-12-24,Senior Analyst,Compensation And Benefits Senior Analyst,"['excel', 'microsoft']","Broomfield, CO",Ball Metalpack
2738024539,2018-12-24,Data Infrastructure Engineer,"Senior Associate, Cybersecurity, Data Infrastructure Engineer","['bash', 'powershell', 'ruby', 'python', 'linux', 'go', 'ubuntu']","Louisiana, United States",Ankura
2677464425,2018-12-24,Data Analyst,Healthcare Data Analyst,"['power_bi', 'python', 'r', 'powerpoint', 'c', 'microsoft', 'qlik', 'tableau', 'sql', 'excel']",United States,VetJobs
2722216451,2018-12-25,Data Analyst,Senior Data Analyst,"['spreadsheets', 'database', 'python', 'bi', 'looker', 'tableau', 'sql']","Baltimore, MD",NerdWallet
2664517440,2018-12-25,Data Engineer,Senior Data Engineer,"['data_lake', 'agile', 'python', 'bi', 'programming', 'warehousing', 'microstrategy', 'pandas', 'qlik', 'aws', 'pyspark', 'redshift', 'tableau', 'snowflake', 'sql', 'machine_learning', 'coding']",United States,Virgin Pulse
2696901092,2018-12-25,Business Analyst,Junior Salesforce Business Analyst,"['saas', 'agile']","San Ramon, CA",Ascent Services Group
2748529201,2018-12-25,Software Engineer,"New Grad Software Engineer, Backend","['cloud', 'microsoft', 'java', 'aws', 'sql', 'go', 'azure', 'coding']","Austin, TX",Circle
2663127186,2018-12-25,Senior Analyst,"Senior Analyst, Pricing Strategy","['jira', 'bi', 'powerpoint', 'microstrategy', 'tableau', 'sql', 'excel']","San Francisco, CA","TrueCar, Inc."
2739474778,2018-12-25,Software Engineer,"Senior Software Engineer, Account Defense","['scala', 'backend', 'c++', 'cloud', 'gcp', 'java', 'aws', 'ml', 'apache', 'machine_learning', 'azure', 'c', 'spark']",Salt Lake City Metropolitan Area,Sift
2680546932,2018-12-25,Software Engineer,Senior Software Engineer,"['cloud', 'python', 'linux', 'server', 'c', 'ubuntu']","Portland, OR",Canonical
2718522999,2018-12-25,Developer,Android Sofware Developer,"['graphql', 'ci/cd', 'codebase', 'java', 'kotlin', 'agile', 'coding']",United States,"Providence Partners, LLC"
2688427025,2018-12-25,Ux Researcher,Ux Researcher,[],"Austin, TX",Jobot
2710956664,2018-12-25,Software Engineer,Software Engineer,"['node.js', 'cloud', 'gcp', 'javascript', 'fullstack', 'aws', 'docker', 'azure']","Chicago, IL",Jobot
2683508403,2018-12-25,Data Scientist,Data Scientist,[],"Tucson, AZ",Toptal
2702985049,2018-12-26,Data Engineer,Senior Data Engineer,"['database', 'aws', 'redshift', 'etl', 'aurora', 'apache', 'spark']","New York, NY",The Execu|Search Group
2725708071,2018-12-26,Software Engineer,Software Engineer (Device Detections,"['python', 'gcp', 'c', 'java', 'go', 'postgres']","Herndon, VA",Expel
2690938994,2018-12-26,Data Scientist,Data Scientist,[],"Fort Collins, CO",Toptal
2737673700,2018-12-26,Data Engineer,Data Engineer,"['database', 'cloud', 'power_bi', 'hadoop', 'bi', 'server', 'powerpoint', 'warehousing', 'tableau', 'etl', 'sql', 'excel']","Houston, TX",UnitedHealthcare
2642446800,2018-12-26,Software Engineer,Principal Software Engineer,"['graphql', 'scrum', 'redis', 'saas', 'cloud', 'javascript', 'ruby', 'agile', 'programming', 'postgresql', 'server']","Missouri, United States",Blackbaud
2733799282,2018-12-26,Developer,Mean Stack Developer,"['database', 'backend', 'ci/cd', 'java', 'mongodb']",United States,"Hire IT People, Inc"
2674787103,2018-12-26,Analytics Manager,Sales Compensation Reporting And Analytics Manager,"['warehousing', 'redshift', 'tableau', 'etl', 'sql', 'twilio', 'excel']",Washington DC-Baltimore Area,Twilio
2737081997,2018-12-26,Software Engineer,"Lead/Staff Frontend Software Engineer, Shop","['graphql', 'javascript', 'ruby', 'node.js', 'frontend', 'css', 'html']",United States,Shopify
2711886009,2018-12-26,Software Engineer,Remote Senior Software Engineer,"['github', 'graphql', 'backend', 'frontend', 'cloud', 'gitlab', 'agile', 'python', 'php', 'docker', 'bitbucket']",United States,Dice
2690048934,2018-12-26,Marketing Analyst,Marketing Analyst,"['excel', 'microsoft', 'cloud']","Washington, United States",BeyondTrust
2710958177,2018-12-26,Software Engineer,Senior Software Engineer,"['git', 'scrum', 'css', 'javascript', 'html', 'programming', 'asp.net', 'server', 'c']","Atlanta, GA",MetaBank
2681313407,2018-12-26,Software Engineer,Remote Lead Software Engineer,"['microsoft', 'saas', 'agile/scrum', 'sql', 'c']","St Louis, MO",Jobot
2676397267,2018-12-26,Software Engineer,"Software Engineer, Backend",[],"Atlanta, GA",Affirm
